행정구역명,학원명,교습계열명,도로명주소,구분,과목명,성적구분,학원규모,주말반
창원시,일등해법수학교습소,수학,경상남도 창원시 성산구 안민로117번길 14-1,내신,수학,중위권,소형학원,일요일반
창원시,일신수학영어학원,영어/수학,경상남도 창원시 진해구 냉천로 99,내신,"영어,수학",상위권,중형학원,토요일반
창원시,잇올스파르타관리형프리미엄독서실,독서실,경상남도 창원시 성산구 원이대로682번길 10,수능,독서실,중위권,대형학원,일요일반
창원시,잇올스파르타독학재수학원,수학,경상남도 창원시 성산구 원이대로682번길 10,내신,수학,상위권,소형학원,토요일반
창원시,잇츠영어교습소,영어,경상남도 창원시 마산합포구 문화남2길 11-2,내신,영어,하위권,중형학원,일요일반
창원시,잉글리쉬(ENGLISH)2020외국어학원,영어,경상남도 창원시 성산구 원이대로682번길 10,내신,영어,상위권,중형학원,일요일반
창원시,잉글리쉬무무&러닝수학학원,수학,경상남도 창원시 마산회원구 합성동7길 48,내신,수학,상위권,중형학원,일요일반
창원시,잉글리쉬아이신항만영어교습소,영어,경상남도 창원시 진해구 신항동로 143,수능,영어,하위권,중형학원,토요일반
창원시,잉글리시밥영어학원,영어,경상남도 창원시 진해구 풍호로79번길 3,내신,영어,하위권,대형학원,일요일반
창원시,잉글리시아이블라썸영어학원,영어,경상남도 창원시 성산구 비음로4번길 37-4,내신,영어,중위권,소형학원,일요일반
창원시,잉글리시아이영어교습소,영어,경상남도 창원시 의창구 반계로 110,내신,영어,하위권,중형학원,토요일반
창원시,자연과학학원,과학,경상남도 창원시 마산합포구 월영남로 7,내신,과학,중위권,소형학원,일요일반
창원시,작심독서실,독서실,경상남도 창원시 마산회원구 양덕서8길 9,수능,독서실,하위권,중형학원,토요일반
창원시,장복논술교습소,국어,경상남도 창원시 진해구 진해대로728번길 18,수능,국어,하위권,대형학원,토요일반
창원시,장천대동다숲독서논술국어교습소,국어,경상남도 창원시 진해구 행암로 25,내신,국어,중위권,대형학원,일요일반
창원시,전샘수학학원,수학,경상남도 창원시 진해구 안골로 344,내신,수학,중위권,대형학원,토요일반
창원시,절대강자국어교습소,국어,경상남도 창원시 의창구 도계로 135,내신,국어,중위권,중형학원,일요일반
창원시,정대근도계탑(Top)수학교습소,수학,경상남도 창원시 의창구 도계로 102,내신,수학,상위권,대형학원,토요일반
창원시,정선생수학교습소,수학,경상남도 창원시 마산회원구 내서읍 삼계1길 32,수능,수학,중위권,대형학원,토요일반
창원시,정성주수학교습소,수학,경상남도 창원시 의창구 중동로 60,수능,수학,하위권,대형학원,일요일반
창원시,정재영어학원,영어,경상남도 창원시 마산회원구 내서읍 광려천북로 184-1,수능,영어,중위권,중형학원,토요일반
창원시,정호영영어학원,영어,경상남도 창원시 마산회원구 양덕서5길 15,내신,영어,중위권,대형학원,토요일반
창원시,제뉴인영어교습소,영어,경상남도 창원시 마산합포구 완월남로 3-1,내신,영어,하위권,중형학원,토요일반
창원시,제니스영어학원,영어,경상남도 창원시 마산합포구 가포로 20,내신,영어,중위권,대형학원,일요일반
창원시,제니정영어교습소,영어,경상남도 창원시 의창구 반계로 98,내신,영어,중위권,대형학원,일요일반
창원시,제니퍼영수성주학원,영어/수학,경상남도 창원시 성산구 대암로 247,수능,"영어,수학",상위권,중형학원,토요일반
창원시,제이앤제이(J&J)수학교습소,수학,경상남도 창원시 마산합포구 월영북15길 9,내신,수학,하위권,대형학원,토요일반
창원시,제이에이(JA)영어교습소,영어,경상남도 창원시 의창구 도계로 135,수능,영어,중위권,중형학원,토요일반
창원시,조선생영어학원,영어,경상남도 창원시 마산회원구 내서읍 중리상곡로 129,수능,영어,중위권,중형학원,일요일반
창원시,조수아영어교습소,영어,경상남도 창원시 성산구 가음로13번길 15,내신,영어,상위권,대형학원,일요일반
창원시,조슈아영어교습소,영어,경상남도 창원시 의창구 중동로 46,수능,영어,중위권,소형학원,일요일반
창원시,조쌤과학교습소,과학,경상남도 창원시 진해구 진해대로728번길 16,내신,과학,중위권,중형학원,토요일반
창원시,조영현수학학원,수학,경상남도 창원시 마산회원구 내서읍 광려천북로 184-1,내신,수학,중위권,중형학원,일요일반
창원시,조윤호수학영어전문학원,영어/수학,경상남도 창원시 의창구 팔용로 438,내신,"영어,수학",하위권,대형학원,토요일반
창원시,조은수학교습소,수학,경상남도 창원시 의창구 도계로73번길 6,내신,수학,상위권,소형학원,일요일반
창원시,종로독서실,독서실,경상남도 창원시 성산구 창이대로692번길 5,내신,독서실,중위권,중형학원,토요일반
창원시,좋아서하는수학교습소,수학,경상남도 창원시 마산합포구 반월북1길 50,내신,수학,중위권,중형학원,토요일반
창원시,줌(ZOOM)영어수학전문학원,영어/수학,경상남도 창원시 의창구 명지로 82-11,수능,"영어,수학",중위권,중형학원,일요일반
창원시,중동수학인수학교습소,수학,경상남도 창원시 의창구 중동로 46,내신,수학,중위권,중형학원,일요일반
창원시,중동유니시티e해법수학교습소,수학,경상남도 창원시 의창구 중동로 46,내신,수학,상위권,중형학원,토요일반
창원시,중앙마루수학교습소,수학,경상남도 창원시 마산합포구 중앙북4길 8,내신,수학,중위권,중형학원,일요일반
창원시,즐거운수학교습소,수학,경상남도 창원시 성산구 대정로 80,수능,수학,중위권,중형학원,일요일반
창원시,지니수학학원,수학,경상남도 창원시 성산구 가양로124번길 5-11,내신,수학,상위권,중형학원,토요일반
창원시,지니영어교습소,영어,경상남도 창원시 성산구 창이대로901번길 30,내신,영어,상위권,대형학원,일요일반
창원시,지엠(GM)영어교습소,영어,경상남도 창원시 마산회원구 양덕서로 30,내신,영어,중위권,소형학원,일요일반
창원시,진(Jin)영어교습소,영어,경상남도 창원시 마산합포구 노산서18길 119,내신,영어,중위권,대형학원,토요일반
창원시,진수학교습소,수학,경상남도 창원시 의창구 반계로 110,내신,수학,중위권,중형학원,토요일반
창원시,진수학전문학원,수학,경상남도 창원시 마산합포구 교방시장2길 21,내신,수학,상위권,중형학원,토요일반
창원시,진해냉천점위너스영수학원,영어/수학,경상남도 창원시 진해구 냉천로 164,내신,"영어,수학",중위권,중형학원,일요일반
창원시,진해열공독서실,독서실,경상남도 창원시 진해구 중원로 47-1,수능,독서실,중위권,중형학원,일요일반
창원시,진해장천작심독서실,독서실,경상남도 창원시 진해구 충장로 662,내신,독서실,중위권,대형학원,토요일반
창원시,진해한우리독서논술학원,국어,경상남도 창원시 진해구 석동로 59,내신,국어,상위권,중형학원,일요일반
창원시,진혜원수학전문학원,수학,경상남도 창원시 성산구 가음로13번길 15,수능,수학,중위권,중형학원,토요일반
창원시,짱수학교습소,수학,경상남도 창원시 진해구 석동로 75,내신,수학,중위권,중형학원,일요일반
창원시,차경화수학교습소,수학,경상남도 창원시 의창구 팔용로 448,수능,수학,상위권,중형학원,일요일반
창원시,차세대영어전문학원,영어,경상남도 창원시 성산구 안민로117번길 16-1,내신,영어,중위권,중형학원,토요일반
창원시,차수학학원,수학,경상남도 창원시 의창구 도계로 80,내신,수학,중위권,대형학원,일요일반
창원시,차이나는국어교습소,국어,경상남도 창원시 마산회원구 양덕로 39,내신,국어,하위권,대형학원,일요일반
창원시,차준호국어논술학원,국어,경상남도 창원시 성산구 동산로 122,내신,국어,하위권,중형학원,토요일반
창원시,참나무수학교습소,수학,경상남도 창원시 마산합포구 고운로 175-1,내신,수학,상위권,소형학원,토요일반
창원시,참진수학교습소,수학,경상남도 창원시 마산합포구 월영동로 8,내신,수학,중위권,중형학원,일요일반
창원시,창원SKY(스카이)산소독서실,독서실,경상남도 창원시 마산회원구 내서읍 광려로 47,내신,독서실,하위권,대형학원,토요일반
창원시,창원상남에이닷영어학원,영어,경상남도 창원시 성산구 원이대로682번길 40,내신,영어,중위권,중형학원,일요일반
창원시,창원상남작심독서실,독서실,경상남도 창원시 성산구 원이대로682번길 10,수능,독서실,상위권,대형학원,일요일반
창원시,창원수능마지막보루수학교습소,수학,경상남도 창원시 성산구 충혼로 178,내신,수학,중위권,중형학원,일요일반
창원시,창원수학나무수학교습소,수학,경상남도 창원시 성산구 안민안길 14,내신,수학,상위권,대형학원,일요일반
창원시,창원용호스테이독서실,독서실,경상남도 창원시 의창구 외동반림로 206,수능,독서실,상위권,중형학원,토요일반
창원시,창원중동점작심독서실,독서실,경상남도 창원시 의창구 중동중앙로 47,내신,독서실,중위권,대형학원,토요일반
창원시,창원팔용스테이독서실,독서실,경상남도 창원시 의창구 팔용로 428,내신,독서실,하위권,중형학원,토요일반
창원시,창의수학교습소,수학,경상남도 창원시 성산구 반송로 148-9,내신,수학,하위권,대형학원,일요일반
창원시,창의융합실험과학교습소,과학,경상남도 창원시 마산회원구 양덕서로 30,내신,과학,중위권,중형학원,일요일반
창원시,채움수학교습소,수학,경상남도 창원시 마산합포구 자산서11길 35,내신,수학,상위권,중형학원,일요일반
창원시,척척수학학원,수학,경상남도 창원시 마산회원구 내서읍 광려로 41,내신,수학,상위권,중형학원,토요일반
창원시,천쌤영어교습소,영어,경상남도 창원시 마산회원구 양덕천길 47,내신,영어,중위권,중형학원,토요일반
창원시,천재영어해법수학학원,영어/수학,경상남도 창원시 의창구 두대로55번길 10,내신,"영어,수학",상위권,중형학원,토요일반
창원시,천재현수학학원,수학,경상남도 창원시 의창구 북면 무동로226번길 14,내신,수학,중위권,소형학원,토요일반
창원시,청담독서실,독서실,경상남도 창원시 마산회원구 내서읍 호계본동로 66,내신,독서실,중위권,소형학원,일요일반
창원시,청솔국어교습소,국어,경상남도 창원시 진해구 석동로 59,내신,국어,중위권,중형학원,일요일반
창원시,청솔하늘수학학원,수학,경상남도 창원시 성산구 대정로 77,내신,수학,상위권,중형학원,토요일반
창원시,청안영수학원,영어/수학,경상남도 창원시 진해구 안청로42번길 10,내신,"영어,수학",중위권,소형학원,토요일반
창원시,청어람단과학원,과학,경상남도 창원시 진해구 진해대로 648,내신,과학,중위권,중형학원,일요일반
창원시,최강수학학원,수학,경상남도 창원시 진해구 석동로 59,내신,수학,중위권,중형학원,일요일반
창원시,최강쌤수학교습소,수학,경상남도 창원시 의창구 반계로 98,내신,수학,중위권,중형학원,일요일반
창원시,최강영어교습소,영어,경상남도 창원시 마산합포구 3·15대로 154-1,내신,영어,중위권,소형학원,토요일반
창원시,최강영어학원,영어,경상남도 창원시 성산구 가양로124번길 23,내신,영어,상위권,소형학원,토요일반
창원시,최강일대일영수학원,영어/수학,경상남도 창원시 마산회원구 내서읍 삼계5길 17,내신,"영어,수학",하위권,중형학원,토요일반
창원시,최동철수학전문학원,수학,경상남도 창원시 마산회원구 석전동로 7,내신,수학,상위권,중형학원,토요일반
창원시,최민정영어학원,영어,경상남도 창원시 의창구 신사로 4,내신,영어,하위권,중형학원,일요일반
창원시,최상수학전문수학교습소,수학,경상남도 창원시 성산구 동산로 115,수능,수학,중위권,중형학원,일요일반
창원시,최석정수학학원,수학,경상남도 창원시 마산회원구 율림교로 6,수능,수학,중위권,중형학원,토요일반
창원시,최영석청어람영수학원,영어/수학,경상남도 창원시 성산구 동산로 122,내신,"영어,수학",중위권,소형학원,토요일반
창원시,최재복수학과학학원,수학,경상남도 창원시 성산구 원이대로473번길 14,수능,수학,중위권,중형학원,토요일반
창원시,최지은수학교습소,수학,경상남도 창원시 의창구 용호로 9,내신,수학,상위권,소형학원,일요일반
창원시,카이로스수학전문학원,수학,경상남도 창원시 성산구 동산로 122,내신,수학,하위권,중형학원,토요일반
창원시,카이수학학원,수학,경상남도 창원시 마산회원구 내서읍 숲속로 20-1,수능,수학,중위권,중형학원,일요일반
창원시,캥거루잉글리쉬영어교습소,영어,경상남도 창원시 마산회원구 구암북17길 18,내신,영어,중위권,대형학원,일요일반
창원시,케이투영수학원,영어/수학,경상남도 창원시 마산합포구 진동면 진북산업로 41,수능,"영어,수학",중위권,중형학원,일요일반
창원시,코드코드수학전문학원,수학,경상남도 창원시 성산구 삼정자로43번길 8,내신,수학,하위권,소형학원,토요일반
창원시,코아프리미엄독서실,독서실,경상남도 창원시 마산합포구 월영동로 1,내신,독서실,중위권,대형학원,일요일반
창원시,코오롱독서실,독서실,경상남도 창원시 마산회원구 내서읍 광려천북로 184,수능,독서실,중위권,중형학원,일요일반
창원시,코치클래스수학교습소,수학,경상남도 창원시 마산회원구 석전북2길 58,수능,수학,하위권,대형학원,토요일반
창원시,콕!영어교습소,영어,경상남도 창원시 마산합포구 월영마을로 27-1,내신,영어,상위권,대형학원,일요일반
창원시,퀀텀과학전문학원,과학,경상남도 창원시 성산구 가양로124번길 17-16,내신,과학,하위권,대형학원,토요일반
창원시,큐브레인수학교습소,수학,경상남도 창원시 마산합포구 현동8길 3-1,내신,수학,중위권,중형학원,일요일반
창원시,큰고탑수학학원,수학,경상남도 창원시 의창구 도계로 35-3,내신,수학,하위권,대형학원,일요일반
창원시,키움수학학원,수학,경상남도 창원시 의창구 두대로55번길 10,내신,수학,중위권,중형학원,토요일반
창원시,키위(kiwi)영어교습소,영어,경상남도 창원시 마산합포구 문화남2길 17,수능,영어,하위권,중형학원,토요일반
창원시,타임&클라이영어학원,영어,경상남도 창원시 의창구 중동중앙로 47,수능,영어,중위권,중형학원,일요일반
창원시,타임독서실,독서실,경상남도 창원시 마산회원구 회원동15길 11,내신,독서실,상위권,중형학원,토요일반
창원시,타임영어전문학원,영어,경상남도 창원시 성산구 반송로 148-9,내신,영어,하위권,중형학원,토요일반
창원시,탑수학교습소,수학,경상남도 창원시 의창구 북면 감계로 300,내신,수학,중위권,중형학원,일요일반
창원시,탑영수전문학원,영어/수학,경상남도 창원시 마산회원구 회원남로 81,수능,"영어,수학",중위권,중형학원,토요일반
창원시,탑원수학교습소,수학,경상남도 창원시 진해구 냉천로 192,내신,수학,중위권,대형학원,토요일반
창원시,탑클래스독서실,독서실,경상남도 창원시 마산회원구 구암남4길 13,내신,독서실,상위권,중형학원,토요일반
창원시,탑클래스영어교습소,영어,경상남도 창원시 마산회원구 양덕서로 47,내신,영어,중위권,대형학원,일요일반
창원시,토론하는아이들국어교습소,국어,경상남도 창원시 성산구 삼정자로43번길 8,내신,국어,상위권,중형학원,일요일반
창원시,토론하는아이들대원논술교습소,국어,경상남도 창원시 의창구 창원천로 34,내신,국어,하위권,소형학원,일요일반
창원시,토론하는아이들완월국어교습소,국어,경상남도 창원시 마산합포구 자산서11길 35,내신,국어,중위권,대형학원,일요일반
창원시,토론하는아이들팔용사거리국어교습소,국어,경상남도 창원시 의창구 팔용로 425,수능,국어,상위권,중형학원,토요일반
창원시,토마스잉글리시e해법수학학원,수학,경상남도 창원시 마산합포구 노산서18길 19,내신,수학,상위권,소형학원,일요일반
창원시,토마토영수학원,영어/수학,경상남도 창원시 성산구 반송로 181,수능,"영어,수학",중위권,중형학원,일요일반
창원시,토빅영어교습소,영어,경상남도 창원시 진해구 충장로 575-3,내신,영어,중위권,중형학원,일요일반
창원시,토즈스터디센터대방독서실,독서실,경상남도 창원시 성산구 가양로124번길 13,수능,독서실,상위권,중형학원,일요일반
창원시,토즈스터디센터삼계독서실,독서실,경상남도 창원시 마산회원구 내서읍 경남대로 907,내신,독서실,상위권,소형학원,일요일반
창원시,토즈스터디센터상남독서실,독서실,경상남도 창원시 성산구 원이대로 654,내신,독서실,상위권,중형학원,토요일반
창원시,토킹스타&차수학그릿영.수학원,영어/수학,경상남도 창원시 성산구 대암로 32-7,내신,"영어,수학",상위권,중형학원,토요일반
창원시,토킹스타영어전문학원,영어,경상남도 창원시 마산합포구 월영남12길 9,내신,영어,중위권,중형학원,토요일반
창원시,톡소리영어교습소,영어,경상남도 창원시 진해구 행암로 25,내신,영어,중위권,대형학원,일요일반
창원시,톡소리영어학원,영어,경상남도 창원시 진해구 안청남로 32,내신,영어,상위권,대형학원,일요일반
창원시,톡톡나무영어학원,영어,경상남도 창원시 마산합포구 월영남로 23,내신,영어,중위권,중형학원,일요일반
창원시,톡톡잉글리쉬영어교습소,영어,경상남도 창원시 성산구 반송로 46,내신,영어,중위권,중형학원,토요일반
창원시,통수학교습소,수학,경상남도 창원시 마산회원구 양덕서8길 9,내신,수학,하위권,중형학원,토요일반
창원시,통큰과학교습소,과학,경상남도 창원시 마산합포구 3·15대로 2,내신,과학,중위권,대형학원,토요일반
창원시,투탑수학과학학원,수학,경상남도 창원시 마산합포구 3·15대로 120-1,내신,수학,중위권,대형학원,일요일반
창원시,트리하우스영어교습소,영어,경상남도 창원시 진해구 자은로64번길 21,내신,영어,하위권,중형학원,토요일반
창원시,튼튼영어마스터클럽KMS수학학원,영어/수학,경상남도 창원시 의창구 팔용로 448,내신,"영어,수학",상위권,중형학원,토요일반
창원시,튼튼영어마스터클럽상남학원,영어,경상남도 창원시 성산구 동산로 122,수능,영어,중위권,중형학원,일요일반
창원시,튼튼영어마스터클럽현동어학원,영어,경상남도 창원시 마산합포구 현동6길 28,내신,영어,상위권,중형학원,일요일반
창원시,파스칼영수학원,영어/수학,경상남도 창원시 의창구 대원로33번길 19,내신,"영어,수학",중위권,소형학원,토요일반
창원시,파워수학교습소,수학,경상남도 창원시 의창구 읍성로 10,내신,수학,상위권,중형학원,토요일반
창원시,파워잉글리쉬(PowerEnglish)영어전문학원,영어,경상남도 창원시 마산합포구 완월동8길 79,내신,영어,중위권,소형학원,일요일반
창원시,팔용이제마체질독서실,독서실,경상남도 창원시 의창구 팔용로 438,내신,독서실,중위권,중형학원,토요일반
창원시,팔용점코아프리미엄독서실,독서실,경상남도 창원시 의창구 팔용로 438,내신,독서실,하위권,대형학원,일요일반
창원시,팔용한우리독서논술학원,국어,경상남도 창원시 의창구 팔용로 446,내신,국어,중위권,대형학원,토요일반
창원시,패럴랙스수학학원,수학,경상남도 창원시 의창구 북면 동전로 63,수능,수학,중위권,대형학원,토요일반
창원시,팩토창의수학교실수학교습소,수학,경상남도 창원시 성산구 토월로27번길 18,수능,수학,상위권,소형학원,토요일반
창원시,팽수능수학·영어혁신센타학원,영어/수학,경상남도 창원시 마산회원구 내서읍 삼계로 53,내신,"영어,수학",하위권,대형학원,토요일반
창원시,퍼스트수학전문학원,수학,경상남도 창원시 마산회원구 내서읍 광려천북로 184,내신,수학,하위권,대형학원,일요일반
창원시,퍼펙트영수학원,영어/수학,경상남도 창원시 마산회원구 내서읍 삼계6길 8,내신,"영어,수학",중위권,중형학원,토요일반
창원시,펌킨영어학원,영어,경상남도 창원시 진해구 해원로 12,내신,영어,상위권,대형학원,토요일반
창원시,폴스잉글리쉬(PAULS ENGLISH)영어교습소,영어,경상남도 창원시 성산구 대정로 145,내신,영어,상위권,대형학원,토요일반
창원시,푸르넷우성잉글리시버디영어교습소,영어,경상남도 창원시 마산회원구 양덕옛2길 24,내신,영어,중위권,중형학원,일요일반
창원시,푸리에수학전문학원,수학,경상남도 창원시 마산회원구 율림교로 6,수능,수학,중위권,대형학원,일요일반
창원시,풀지수학교습소,수학,경상남도 창원시 의창구 북면 감계로 221,내신,수학,상위권,대형학원,일요일반
창원시,프라임독서실,독서실,경상남도 창원시 마산회원구 팔용로 2,내신,독서실,중위권,중형학원,일요일반
창원시,프리머영수학원,영어/수학,경상남도 창원시 마산합포구 월영남로 8,내신,"영어,수학",상위권,대형학원,토요일반
창원시,프리미엄수학반림전문학원,수학,경상남도 창원시 성산구 원이대로473번길 9,수능,수학,중위권,대형학원,일요일반
창원시,플라톤과학영재학원,과학,경상남도 창원시 성산구 외동반림로 217,수능,과학,중위권,대형학원,일요일반
창원시,플라톤수학영재학원,수학,경상남도 창원시 성산구 외동반림로 217,내신,수학,하위권,중형학원,토요일반
창원시,플라톤아카데미무동독서논술국어교습소,국어,경상남도 창원시 의창구 북면 무동로226번길 14,수능,국어,하위권,대형학원,토요일반
창원시,플라톤아카데미성주독서논술국어교습소,국어,경상남도 창원시 성산구 외리로34번길 15,내신,국어,하위권,중형학원,일요일반
창원시,플랜에이영어수학학원,영어/수학,경상남도 창원시 성산구 창원천로 288,수능,"영어,수학",중위권,중형학원,토요일반
창원시,플랜영어교습소,영어,경상남도 창원시 의창구 창원천로 34,내신,영어,중위권,대형학원,토요일반
창원시,플러스수학학원,수학,경상남도 창원시 의창구 동읍 동읍로 122-1,수능,수학,상위권,중형학원,일요일반
창원시,플러스영수학원,영어/수학,경상남도 창원시 진해구 안골로 348,내신,"영어,수학",하위권,소형학원,일요일반
창원시,플레이영·수학원,영어/수학,경상남도 창원시 의창구 북면 동곡로 17,수능,"영어,수학",상위권,소형학원,일요일반
창원시,플레이팩토수학교습소,수학,경상남도 창원시 마산회원구 양덕서로 30,내신,수학,상위권,대형학원,토요일반
창원시,피버노바독서실,독서실,경상남도 창원시 성산구 대정로 77,수능,독서실,중위권,대형학원,일요일반
창원시,피아쌤영어교습소,영어,경상남도 창원시 성산구 대정로 77,수능,영어,중위권,중형학원,토요일반
창원시,피타수학교습소,수학,경상남도 창원시 성산구 반송로 148-9,내신,수학,중위권,소형학원,토요일반
창원시,필국어교습소,국어,경상남도 창원시 마산회원구 용마로 130,내신,국어,상위권,중형학원,일요일반
창원시,필로스코논술교습소,국어,경상남도 창원시 마산합포구 월영남로 2-1,수능,국어,상위권,대형학원,일요일반
창원시,필승과학교습소,과학,경상남도 창원시 마산회원구 양덕서5길 15,내신,과학,하위권,대형학원,일요일반
창원시,필인(fill in)수학학원,수학,경상남도 창원시 성산구 가양로124번길 5-11,내신,수학,중위권,소형학원,토요일반
창원시,필즈영어교습소,영어,경상남도 창원시 의창구 반계로 104-8,내신,영어,상위권,대형학원,토요일반
창원시,필초중고수학영어전문학원,영어/수학,경상남도 창원시 진해구 신항4로 41-34,수능,"영어,수학",하위권,중형학원,토요일반
창원시,필호수학교습소,수학,경상남도 창원시 마산합포구 산호북1길 15,수능,수학,중위권,중형학원,토요일반
창원시,하다해법영어학원,영어,경상남도 창원시 진해구 여좌로 101,내신,영어,상위권,중형학원,일요일반
창원시,하람수학교습소,수학,경상남도 창원시 진해구 여좌남로 48-4,내신,수학,중위권,대형학원,토요일반
창원시,하루엔과학학원,과학,경상남도 창원시 성산구 반송로 148-9,내신,과학,상위권,중형학원,토요일반
창원시,하버드독서실,독서실,경상남도 창원시 마산합포구 월영남로 2-1,내신,독서실,하위권,대형학원,일요일반
창원시,하브루타수학교습소,수학,경상남도 창원시 의창구 중동로 34,내신,수학,중위권,대형학원,일요일반
창원시,하샘수학교습소,수학,경상남도 창원시 성산구 비음로 150,내신,수학,상위권,대형학원,일요일반
창원시,하얼빈중국어교습소,국어,경상남도 창원시 성산구 삼정자로43번길 8,수능,국어,상위권,중형학원,일요일반
창원시,하우스터디반림센터독서실,독서실,경상남도 창원시 성산구 원이대로473번길 14,수능,독서실,하위권,중형학원,일요일반
창원시,하우스터디창원가음센터독서실,독서실,경상남도 창원시 성산구 가음정로43번길 3,내신,독서실,상위권,소형학원,토요일반
창원시,하이퍼리딩영어교습소,영어,경상남도 창원시 마산회원구 양덕서로 47,내신,영어,상위권,중형학원,일요일반
창원시,하이퍼수학전문학원,수학,경상남도 창원시 의창구 용지로 161,내신,수학,하위권,중형학원,토요일반
창원시,하주은국어·논술학원,국어,경상남도 창원시 진해구 냉천로 149-3,내신,국어,중위권,중형학원,토요일반
창원시,학교앞영어교습소,영어,경상남도 창원시 마산합포구 허당로 66,내신,영어,중위권,중형학원,일요일반
창원시,한걸음수학전문학원,수학,경상남도 창원시 마산합포구 월영남로 7,내신,수학,중위권,대형학원,일요일반
창원시,한결영수학원,영어/수학,경상남도 창원시 마산합포구 고운로 47-9,수능,"영어,수학",상위권,중형학원,토요일반
창원시,한길성영어교습소,영어,경상남도 창원시 마산회원구 양덕로 119,수능,영어,중위권,중형학원,일요일반
창원시,한빛독서실,독서실,경상남도 창원시 마산합포구 3·15대로 24-1,내신,독서실,하위권,중형학원,토요일반
창원시,한빛수학학원,수학,경상남도 창원시 마산합포구 고운로 213,내신,수학,중위권,중형학원,일요일반
창원시,한샘수학학원,수학,경상남도 창원시 성산구 원이대로473번길 28,내신,수학,하위권,중형학원,토요일반
창원시,한선생국어교습소,국어,경상남도 창원시 마산회원구 율림교로 6,내신,국어,중위권,중형학원,토요일반
창원시,한솔+영어두산위브영어교습소,영어,경상남도 창원시 의창구 도계로 135,내신,영어,중위권,대형학원,토요일반
창원시,한솔+영어수학도계RUTC학원,영어/수학,경상남도 창원시 의창구 하남천동길16번길 1,내신,"영어,수학",중위권,대형학원,일요일반
창원시,한솔+영어수학반림새빛학원,영어/수학,경상남도 창원시 성산구 반송로 181,내신,"영어,수학",하위권,중형학원,일요일반
창원시,한솔+영어수학서상혜윰학원,영어/수학,경상남도 창원시 의창구 천주로 24-1,내신,"영어,수학",하위권,대형학원,일요일반
창원시,한솔+영어수학수리독서논술팔용직영학원,영어/수학,경상남도 창원시 의창구 팔용로 429,수능,"영어,수학",상위권,대형학원,토요일반
창원시,한솔+영어수학연세EM학원,영어/수학,경상남도 창원시 의창구 도계로95번길 6-16,수능,"영어,수학",하위권,중형학원,토요일반
창원시,한솔+영어수학합성학원,영어/수학,경상남도 창원시 마산회원구 합성서11길 98,수능,"영어,수학",상위권,중형학원,일요일반
창원시,한솔+영어학원,영어,경상남도 창원시 마산합포구 산호남로 48,수능,영어,중위권,중형학원,일요일반
창원시,한솔플러스SK오션뷰점영어교습소,영어,경상남도 창원시 마산합포구 월영남12길 12,내신,영어,중위권,대형학원,일요일반
창원시,한솔플러스경화수학교습소,수학,경상남도 창원시 진해구 조천북로80번길 5,내신,수학,중위권,중형학원,일요일반
창원시,한솔플러스수학교습소,수학,경상남도 창원시 진해구 웅천동로43번길 17,수능,수학,중위권,대형학원,토요일반
창원시,한솔플러스영어감계학원,영어,경상남도 창원시 의창구 북면 감계로 300,내신,영어,중위권,대형학원,일요일반
창원시,한솔플러스영어교습소,영어,경상남도 창원시 마산회원구 합성북16길 197,내신,영어,중위권,중형학원,일요일반
창원시,한솔플러스영어수학학원,영어/수학,경상남도 창원시 성산구 대정로 135,내신,"영어,수학",하위권,중형학원,토요일반
창원시,한솔플러스영어진해웅동영어교습소,영어,경상남도 창원시 진해구 웅동로 53,내신,영어,하위권,소형학원,일요일반
창원시,한솔플러스영어호반교습소,영어,경상남도 창원시 진해구 웅천동로43번길 17,내신,영어,상위권,소형학원,토요일반
창원시,한우리독서논술학원,국어,경상남도 창원시 성산구 대암로 40-14,내신,국어,중위권,소형학원,일요일반
창원시,한우리독서논술학원,국어,경상남도 창원시 마산합포구 월영동13길 9,내신,국어,상위권,중형학원,토요일반
창원시,한우리독서토론논술국어교습소,국어,경상남도 창원시 의창구 북면 동전로 86,내신,국어,중위권,중형학원,토요일반
창원시,한울수학교습소,수학,경상남도 창원시 마산합포구 중앙북1길 19,내신,수학,상위권,대형학원,토요일반
창원시,한일영수전문학원,영어/수학,경상남도 창원시 마산회원구 양덕로 151,수능,"영어,수학",하위권,대형학원,토요일반
창원시,해냄수학과학학원,수학,경상남도 창원시 진해구 석동로 58,내신,수학,상위권,중형학원,토요일반
창원시,해띠수학교습소,수학,경상남도 창원시 성산구 창이대로881번길 9,수능,수학,중위권,대형학원,토요일반
창원시,해밀수학교습소,수학,경상남도 창원시 의창구 의창대로247번길 16,내신,수학,상위권,중형학원,일요일반
창원시,해밀턴수학영어학원,영어/수학,경상남도 창원시 마산합포구 진동면 신서촌2길 10-42,내신,"영어,수학",하위권,대형학원,토요일반
창원시,해법국어교습소,국어,경상남도 창원시 성산구 대정로 135,내신,국어,중위권,대형학원,일요일반
창원시,해법독서논술국어교습소,국어,경상남도 창원시 진해구 신항북로 202,내신,국어,중위권,중형학원,일요일반
창원시,해법수학교실학원,수학,경상남도 창원시 진해구 석동로 65,내신,수학,중위권,중형학원,일요일반
창원시,해법수학영어상남학원,영어/수학,경상남도 창원시 성산구 동산로 115,내신,"영어,수학",중위권,대형학원,일요일반
